stock_locate,tracking_number,timestamp,order_reference_number,executed_shares,match_number,printable,execution_price
430,3,0 days 09:43:29.283230580,23123609,100,661814,1,261100
3615,2,0 days 09:43:29.666632484,22029966,100,661925,1,247300
3615,4,0 days 09:43:29.666632484,22030182,100,661926,1,247300
2146,4,0 days 09:43:31.449434075,23158621,27,662608,1,29400
2146,2,0 days 09:43:31.449467520,23158621,73,662609,1,29400
5162,2,0 days 09:43:31.648404199,24957047,600,662642,1,195900
5459,2,0 days 09:43:32.157502411,25044371,100,662791,1,432300
2680,2,0 days 09:43:32.573960487,22130930,100,662940,1,178200
7296,4,0 days 09:43:33.365156649,28129788,100,663186,1,38000
1589,2,0 days 09:43:33.489844110,23123557,100,663213,1,84600
1589,2,0 days 09:43:33.493593827,23123561,100,663215,1,84600
5537,3,0 days 09:43:34.270460171,25080591,100,663495,1,31700
5537,5,0 days 09:43:34.270460171,25080599,1000,663496,1,31700
1261,2,0 days 09:43:34.594577491,23145441,100,663636,1,88200
1261,4,0 days 09:43:34.594577491,23174289,100,663637,1,88200
1261,2,0 days 09:43:34.597847541,23203473,100,663638,1,88200
1261,2,0 days 09:43:34.610106319,23203521,100,663642,1,88200
6643,2,0 days 09:43:34.889953543,25089675,100,663737,1,590800
8510,2,0 days 09:43:35.025015319,28160136,100,663817,1,156800
1589,2,0 days 09:43:35.073517929,23185645,100,663822,1,84600
1226,2,0 days 09:43:35.258400117,23212717,100,663863,1,10500
1226,4,0 days 09:43:35.258400117,23212721,100,663864,1,10500
1226,2,0 days 09:43:35.261805555,23212721,100,663865,1,10500
553,2,0 days 09:43:35.836531539,23220305,1,664106,1,1878100
3125,2,0 days 09:43:36.080828616,22160226,15,664164,1,105500
5817,2,0 days 09:43:36.452815990,25112863,10,664270,1,416300
2253,2,0 days 09:43:37.533718123,23200421,100,664576,1,117200
5291,2,0 days 09:43:37.600796109,25129363,41,664607,1,1575800
5291,2,0 days 09:43:37.600825978,25129363,159,664608,1,1575800
4914,2,0 days 09:43:39.257498462,25155803,100,665203,1,236700
2512,2,0 days 09:43:40.060048879,22188230,100,665540,1,199800
7182,2,0 days 09:43:40.353768568,24463171,100,665638,1,35000
3397,2,0 days 09:43:40.437832071,22246998,50,665657,1,60000
5891,2,0 days 09:43:40.470888673,24860135,100,665666,1,147800
5891,2,0 days 09:43:40.470971440,24860135,100,665667,1,147800
867,1,0 days 09:43:41.499767656,23303377,27,666018,0,181400
7302,2,0 days 09:43:41.931878612,28291276,100,666167,1,159500
7302,4,0 days 09:43:41.931878612,28291280,100,666168,1,159500
7302,2,0 days 09:43:41.933379901,28291292,100,666169,1,159500
7302,4,0 days 09:43:41.933379901,28291296,100,666170,1,159500
344,2,0 days 09:43:42.204005144,23312761,100,666334,1,454500
344,2,0 days 09:43:42.204104897,23312761,90,666335,1,454500
344,2,0 days 09:43:42.204188107,23312761,10,666336,1,454500
5459,2,0 days 09:43:43.188898396,25195643,100,666678,1,432800
6534,1,0 days 09:43:43.231063781,25222495,121,666707,0,94200
612,2,0 days 09:43:43.252647738,23331733,100,666711,1,39200
612,2,0 days 09:43:43.252661569,23331733,100,666712,1,39200
5537,2,0 days 09:43:44.139091243,25235423,200,666987,1,31700
5537,2,0 days 09:43:44.139732915,25235427,200,666988,1,31700
5537,2,0 days 09:43:44.139828034,25235427,200,666989,1,31700
5537,2,0 days 09:43:44.140042192,25235427,200,666990,1,31700
1283,2,0 days 09:43:44.181830898,23345249,100,666998,1,80900
1283,4,0 days 09:43:44.181830898,23345257,100,666999,1,80900
344,2,0 days 09:43:44.644394453,23351865,100,667134,1,454500
6556,2,0 days 09:43:45.443025076,25261983,8,667544,1,2121900
8671,2,0 days 09:43:45.842178165,28379704,100,667618,1,730500
8872,2,0 days 09:43:46.831487702,28397648,50,667889,1,50100
1402,2,0 days 09:43:46.840585151,23386669,100,667904,1,8531
1402,2,0 days 09:43:46.840588435,23386669,100,667905,1,8531
6102,2,0 days 09:43:48.215781230,25306291,9,668290,1,254600
376,2,0 days 09:43:48.494500663,23395253,10,668367,1,213900
7514,2,0 days 09:43:48.775636512,28424200,100,668456,1,188000
4016,2,0 days 09:43:48.847105668,22055238,47,668509,1,1103400
3779,2,0 days 09:43:48.852438024,22383802,46,668511,1,255400
5459,2,0 days 09:43:49.062383151,25323155,100,668560,1,432900
4315,2,0 days 09:43:49.066777523,22387042,100,668567,1,1649100
3816,2,0 days 09:43:49.187454372,22389534,100,668656,1,391500
4913,2,0 days 09:43:49.189072526,25326887,100,668658,1,540700
5708,2,0 days 09:43:49.242840362,25330239,100,668723,1,2340000
3800,2,0 days 09:43:49.247442903,22309098,100,668740,1,204300
5686,2,0 days 09:43:49.269668715,25332795,100,668788,1,344400
5686,4,0 days 09:43:49.269668715,25332803,100,668789,1,344400
5291,2,0 days 09:43:49.341286056,25338419,100,669031,1,1575000
2695,2,0 days 09:43:49.486225564,22407558,100,669117,1,47200
2695,2,0 days 09:43:49.487633528,22407558,200,669118,1,47200
3816,2,0 days 09:43:49.549094118,22389554,100,669166,1,391500
7992,2,0 days 09:43:50.738445738,28487656,55,669573,1,4096500
5527,2,0 days 09:43:51.457072628,25379759,100,670135,1,273000
8649,2,0 days 09:43:51.778425679,28488972,100,670261,1,135800
7451,2,0 days 09:43:51.857404081,28522724,500,670293,1,3216500
7451,4,0 days 09:43:51.857404081,28522732,100,670294,1,3216500
7462,2,0 days 09:43:52.067307085,28523144,100,670392,1,225300
1589,4,0 days 09:43:52.319130414,23472245,100,670443,1,84700
5275,2,0 days 09:43:53.083520171,25397623,100,670745,1,510300
4914,2,0 days 09:43:53.574472243,25379479,100,670875,1,236700
5332,2,0 days 09:43:53.941595587,25434547,100,671023,1,530100
5332,2,0 days 09:43:53.955153490,25435003,100,671147,1,529900
5332,2,0 days 09:43:53.955869103,25435163,100,671149,1,529900
5332,2,0 days 09:43:53.974444568,25435735,100,671181,1,529900
5332,4,0 days 09:43:53.974444568,25435739,123,671182,1,529900
5332,2,0 days 09:43:53.974474219,25435739,77,671183,1,529900
5686,2,0 days 09:43:54.254646212,25439667,100,671311,1,344100
1730,2,0 days 09:43:54.551572797,23519061,100,671428,1,474800
5083,2,0 days 09:43:54.688015330,25447895,100,671484,1,333300
7992,2,0 days 09:43:54.824109391,28589848,100,671554,1,4095000
7080,2,0 days 09:43:54.874158589,25412751,200,671560,1,23100
7080,2,0 days 09:43:54.874969669,25412751,100,671561,1,23100
7080,2,0 days 09:43:54.875518407,25412751,100,671562,1,23100
2695,2,0 days 09:43:55.043164302,22444678,100,671589,1,47300
5332,2,0 days 09:43:55.236607514,25454419,100,671648,1,529900
8748,2,0 days 09:43:55.538462188,28602456,100,671749,1,911000
8748,2,0 days 09:43:55.538990497,28602456,32,671750,1,911000
8748,4,0 days 09:43:55.538990497,28602460,68,671751,1,911000
932,2,0 days 09:43:55.753940220,23534485,40,671851,1,862100
932,2,0 days 09:43:55.753949079,23534485,20,671852,1,862100
932,2,0 days 09:43:55.754324546,23534485,40,671862,1,862100
8748,2,0 days 09:43:55.899585147,28602808,100,671956,1,911000
8748,2,0 days 09:43:55.899614277,28602808,26,671957,1,911000
3906,2,0 days 09:43:56.069381550,22506778,100,672003,1,68900
3906,2,0 days 09:43:56.070525922,22506778,200,672004,1,68900
4572,2,0 days 09:43:56.284827185,22540670,3,672077,1,888000
7514,2,0 days 09:43:56.496924431,28618836,100,672133,1,188200
7514,2,0 days 09:43:56.497707851,28618836,300,672134,1,188200
6521,2,0 days 09:43:57.603220375,25499639,10,672732,1,875900
6521,4,0 days 09:43:57.615230177,25500891,10,672758,1,876000
7364,2,0 days 09:43:57.711332377,28645188,100,672890,1,215100
7364,2,0 days 09:43:57.713493683,28645208,100,672894,1,215100
7931,2,0 days 09:43:57.870642536,28654624,100,673193,1,859700
7995,2,0 days 09:43:57.923871570,28655792,100,673258,1,580300
7931,2,0 days 09:43:57.938887409,28660272,100,673274,1,859800
1798,2,0 days 09:43:58.511804903,23568905,10,673442,1,290100
5275,2,0 days 09:43:58.591929861,25442255,100,673494,1,510400
6725,2,0 days 09:43:59.113713304,25534643,100,673709,1,2113800
8289,2,0 days 09:43:59.556343496,28679788,27,673843,1,1648500
7606,2,0 days 09:43:59.586667625,28642280,25,673851,1,641300
5851,2,0 days 09:44:00.007243412,25410011,3,673982,1,182700
3958,2,0 days 09:44:00.039857540,22600966,100,674069,1,152000
3796,2,0 days 09:44:00.066699477,22619422,100,674168,1,158800
7451,10,0 days 09:44:00.594205495,28735236,53,674530,1,3216100
5332,2,0 days 09:44:01.076259325,25597339,10,674730,1,529900
5332,2,0 days 09:44:01.175929925,25597339,90,674784,1,529900
5537,2,0 days 09:44:01.493800653,25602675,100,674908,1,31800
5537,2,0 days 09:44:02.370674101,25617131,100,675137,1,31800
5537,4,0 days 09:44:02.370674101,25617143,100,675138,1,31800
350,2,0 days 09:44:02.825986654,23560013,20,675258,1,259900
5537,2,0 days 09:44:03.028170117,25617159,100,675315,1,31800
5537,2,0 days 09:44:03.497490185,25638899,100,675674,1,31800
602,2,0 days 09:44:03.772067192,23656229,100,675901,1,220900
7992,2,0 days 09:44:03.915177239,28809172,16,675957,1,4102800
7992,2,0 days 09:44:03.915178770,28809172,84,675958,1,4102800
5419,2,0 days 09:44:03.959752371,25651735,200,676000,1,29900
5023,2,0 days 09:44:03.964430098,25651751,100,676005,1,16100
8744,2,0 days 09:44:04.922505124,28800000,100,676431,1,600500
3796,2,0 days 09:44:05.178096380,22619434,100,676492,1,158800
4487,2,0 days 09:44:05.318533252,22735418,2,676554,1,1392200
8421,2,0 days 09:44:05.318800111,28835616,61,676555,1,1773400
4317,2,0 days 09:44:05.319964912,22735866,108,676558,1,2131200
7603,2,0 days 09:44:05.638623378,28843992,200,676698,1,39000
8748,4,0 days 09:44:05.912187042,28835184,100,676863,1,910600
2764,2,0 days 09:44:06.646438348,22764218,1300,677044,1,13400
2263,2,0 days 09:44:06.728661417,22765414,100,677108,1,359700
7457,2,0 days 09:44:06.813390664,28845384,50,677140,1,624900
7457,2,0 days 09:44:06.813396888,28845384,50,677141,1,624900
7457,2,0 days 09:44:06.813402361,28845384,75,677142,1,624900
7457,2,0 days 09:44:06.813410032,28845384,25,677143,1,624900
5025,2,0 days 09:44:06.835421017,25703519,100,677149,1,99200
5537,2,0 days 09:44:06.953235518,25705427,100,677198,1,31900
1877,2,0 days 09:44:07.335605195,22840645,100,677346,1,27400
1877,4,0 days 09:44:07.335605195,22840649,100,677347,1,27400
1877,6,0 days 09:44:07.335605195,22840653,400,677348,1,27400
4649,2,0 days 09:44:08.192621073,22790018,100,677589,1,582000
3738,2,0 days 09:44:08.212511502,22785798,200,677592,1,50500
1610,2,0 days 09:44:08.256245413,23720841,100,677612,1,171600
5895,2,0 days 09:44:08.505443179,25686043,100,677692,1,529100
2092,2,0 days 09:44:08.596678568,23755765,100,677700,1,70300
3451,2,0 days 09:44:08.624858174,22794742,50,677706,1,60800
5537,2,0 days 09:44:08.905418982,25737335,100,677811,1,31900
8482,2,0 days 09:44:09.013188885,28909160,100,677870,1,1634200
8482,2,0 days 09:44:09.013189844,28909160,100,677871,1,1634200
2674,2,0 days 09:44:09.451936374,22798278,100,678015,1,624200
2674,4,0 days 09:44:09.451936374,22798290,100,678016,1,624200
7551,2,0 days 09:44:09.544169104,28918232,100,678089,1,268700
7551,4,0 days 09:44:09.544169104,28918240,100,678090,1,268700
7451,2,0 days 09:44:09.753802116,28922236,100,678138,1,3216200
3278,2,0 days 09:44:09.758525121,22814966,100,678185,1,419200
6562,2,0 days 09:44:10.031327749,25760435,100,678375,1,85400
6562,2,0 days 09:44:10.031907190,25760443,56,678376,1,85400
6562,4,0 days 09:44:10.031907190,25760467,100,678377,1,85400
6562,6,0 days 09:44:10.031907190,25760471,44,678378,1,85400
7931,2,0 days 09:44:10.224220590,28937888,10,678484,1,859600
8554,2,0 days 09:44:11.252548389,28969932,100,679065,1,612900
8554,2,0 days 09:44:11.252765418,28969988,100,679067,1,612800
8711,2,0 days 09:44:11.276652360,28919376,100,679169,1,112700
8711,2,0 days 09:44:11.276682311,28919376,100,679170,1,112700
370,2,0 days 09:44:11.571060547,23273657,50,679385,1,64100
7995,2,0 days 09:44:11.840482751,28971280,100,679440,1,580800
4017,2,0 days 09:44:11.931880701,22862642,100,679451,1,653400
4017,4,0 days 09:44:11.931880701,22862646,100,679452,1,653400
4017,6,0 days 09:44:11.931880701,22862654,200,679453,1,653400
4017,8,0 days 09:44:11.931880701,22862658,100,679454,1,653400
4017,10,0 days 09:44:11.931880701,22862662,100,679455,1,653400
4017,12,0 days 09:44:11.931880701,22862666,1500,679456,1,653400
4017,2,0 days 09:44:11.935610605,22862666,800,679457,1,653400
4017,2,0 days 09:44:11.938761679,22862666,300,679458,1,653400
4017,2,0 days 09:44:11.941871518,22862666,100,679460,1,653400
7171,2,0 days 09:44:12.687347051,25822739,90,679774,1,4008800
867,2,0 days 09:44:12.709588023,23512921,73,679779,1,181400
1524,2,0 days 09:44:13.167973854,23802693,100,679890,1,224000
3277,2,0 days 09:44:13.521126512,22880882,100,679978,1,291700
3277,2,0 days 09:44:13.521924083,22880886,100,679979,1,291700
3277,2,0 days 09:44:13.522577182,22880886,100,679980,1,291700
7027,2,0 days 09:44:13.932954721,25846131,37,680200,1,599000
7027,2,0 days 09:44:13.933684446,25846271,74,680205,1,599000
7027,2,0 days 09:44:13.933690237,25846271,65,680206,1,599000
7027,2,0 days 09:44:13.933824801,25846331,28,680209,1,599000
7027,2,0 days 09:44:13.933825521,25846331,111,680210,1,599000
7027,2,0 days 09:44:13.934237466,25846407,139,680215,1,599000
7027,2,0 days 09:44:13.934378266,25846407,28,680216,1,599000
7027,2,0 days 09:44:13.934656751,25846407,72,680217,1,599000
4100,2,0 days 09:44:14.151768168,22914866,28,680396,1,1597300
5029,2,0 days 09:44:14.201779139,25856303,12,680466,1,3739400
21,2,0 days 09:44:14.360296269,23868897,100,680585,1,896500
5332,2,0 days 09:44:14.560426693,25865847,100,680640,1,530000
5029,2,0 days 09:44:14.664990556,25867311,30,680650,1,3739400
2092,2,0 days 09:44:14.811663764,23869529,100,680729,1,70400
5332,2,0 days 09:44:14.891365564,25866039,100,680745,1,530000
5029,2,0 days 09:44:14.947721513,25872675,27,680766,1,3739400
8278,2,0 days 09:44:15.050145912,29049096,100,680784,1,63600
6377,2,0 days 09:44:15.411840385,25883171,10,680923,1,2107900
6377,2,0 days 09:44:15.411848255,25883175,10,680924,1,2107900
6377,2,0 days 09:44:15.411895483,25883215,10,680925,1,2107900
5021,2,0 days 09:44:15.489702544,25875427,100,680949,1,549500
5021,4,0 days 09:44:15.489702544,25875431,100,680950,1,549500
5021,2,0 days 09:44:15.490416023,25884919,100,680951,1,549500
5029,2,0 days 09:44:15.542225406,25887055,26,680989,1,3739300
8322,2,0 days 09:44:15.751971580,29083440,200,681061,1,91100
7032,2,0 days 09:44:15.962076319,25879723,100,681126,1,549200
4598,2,0 days 09:44:15.998785833,22957522,4,681149,1,12300
8831,2,0 days 09:44:16.428870488,29095964,100,681251,1,22900
8831,4,0 days 09:44:16.428870488,29095976,200,681252,1,22900
1782,2,0 days 09:44:16.600426769,23899305,100,681329,1,133400
1782,2,0 days 09:44:16.600513611,23899309,100,681330,1,133400
799,2,0 days 09:44:16.683763337,23905137,200,681368,1,63200
8322,2,0 days 09:44:17.191380233,29083440,36,681539,1,91100
361,1,0 days 09:44:17.235765480,23917109,100,681570,0,85800
5527,2,0 days 09:44:17.246805170,25903283,100,681584,1,273000
6678,2,0 days 09:44:17.280808408,25863315,1,681594,1,51100
8783,2,0 days 09:44:18.046773747,29131544,15,681956,1,457800
7259,2,0 days 09:44:18.195085456,29064008,322,682034,1,652200
799,2,0 days 09:44:18.328154810,23905137,297,682064,1,63200
1589,2,0 days 09:44:18.585620072,23928985,100,682114,1,84700
3278,2,0 days 09:44:19.812632128,23011886,100,682437,1,419300
479,2,0 days 09:44:20.604833550,23960809,10,682704,1,185800
3615,2,0 days 09:44:20.740560369,23016138,100,682768,1,247200
2737,2,0 days 09:44:20.796235429,23030938,21,682898,1,2050000
2737,4,0 days 09:44:20.796235429,23030998,100,682899,1,2050000
2737,6,0 days 09:44:20.796235429,23031010,100,682900,1,2050000
6854,2,0 days 09:44:21.094805843,25925123,29,683056,1,1153400
4099,4,0 days 09:44:21.219167958,23040214,100,683088,1,832600
8743,2,0 days 09:44:21.992597861,29187272,400,683245,1,536900
4096,2,0 days 09:44:22.080905336,22928770,55,683305,1,2050200
5196,2,0 days 09:44:22.182342666,25998207,100,683372,1,34200
5196,4,0 days 09:44:22.182342666,25998211,100,683373,1,34200
5196,6,0 days 09:44:22.182342666,25998215,100,683374,1,34200
5196,8,0 days 09:44:22.182342666,25998227,100,683375,1,34200
5196,2,0 days 09:44:22.190309619,25998599,100,683379,1,34200
688,2,0 days 09:44:22.219004681,23981385,100,683390,1,354000
5196,2,0 days 09:44:22.251310118,25998603,100,683401,1,34200
344,2,0 days 09:44:22.275932313,23983077,27,683430,1,454300
7606,2,0 days 09:44:22.494703927,28942232,25,683515,1,641300
7606,4,0 days 09:44:22.494703927,28942348,25,683516,1,641300
5686,2,0 days 09:44:22.986007010,26015211,100,683909,1,345000
5686,4,0 days 09:44:22.986007010,26015319,100,683910,1,345000
5686,6,0 days 09:44:22.986007010,26015367,100,683911,1,345000
5686,2,0 days 09:44:22.993688620,26015755,100,683929,1,345000
4315,2,0 days 09:44:23.013004238,23067870,100,683947,1,1648100
6521,2,0 days 09:44:23.133278781,26018483,5,684045,1,876900
1997,2,0 days 09:44:23.143999104,23978581,500,684052,1,420600
1005,2,0 days 09:44:23.166527439,23999029,10,684091,1,182100
3161,2,0 days 09:44:23.390626826,23081354,100,684253,1,175900
3161,2,0 days 09:44:23.406738517,23082234,100,684274,1,175900
4315,2,0 days 09:44:23.871833180,23083186,100,684460,1,1648100
7015,2,0 days 09:44:24.813808108,26055007,7,685026,1,752800
7015,2,0 days 09:44:24.813939376,26055007,93,685032,1,752800
5029,2,0 days 09:44:24.814783715,26055511,52,685041,1,3738700
5029,2,0 days 09:44:24.817240292,26055991,48,685045,1,3738700
5029,2,0 days 09:44:24.817368960,26056051,61,685047,1,3738700
5029,2,0 days 09:44:24.829420402,26056159,26,685074,1,3738600
5029,2,0 days 09:44:25.230984293,26064539,39,685243,1,3738600
4096,2,0 days 09:44:25.824760124,23135894,102,685563,1,2049600
6854,2,0 days 09:44:25.830407417,26075383,147,685581,1,1153300
5212,2,0 days 09:44:25.860048051,26077183,50,685591,1,47100
7692,2,0 days 09:44:25.946072389,29304580,200,685640,1,263200
7692,2,0 days 09:44:25.946100501,29304580,600,685641,1,263200
7692,2,0 days 09:44:25.946141747,29304580,200,685642,1,263200
7692,2,0 days 09:44:25.946189086,29304580,200,685643,1,263200
7692,2,0 days 09:44:25.946237576,29304580,100,685644,1,263200
5686,2,0 days 09:44:26.430419102,26085911,100,685951,1,345300
4657,2,0 days 09:44:26.437703900,23150590,100,685960,1,134100
8510,2,0 days 09:44:26.463846413,29317236,52,686004,1,157400
8510,2,0 days 09:44:26.463868472,29317236,48,686005,1,157400
8510,4,0 days 09:44:26.463868472,29317240,2,686006,1,157400
5537,2,0 days 09:44:26.498928228,26084639,100,686052,1,31900
7629,2,0 days 09:44:26.654424236,29322256,100,686192,1,362100
344,2,0 days 09:44:26.657494182,24062269,100,686210,1,454000
7606,2,0 days 09:44:26.683337212,29322908,16,686235,1,640400
344,2,0 days 09:44:26.752641886,24064069,46,686339,1,453900
344,4,0 days 09:44:26.752641886,24064085,54,686340,1,453900
7506,2,0 days 09:44:27.035870522,29339580,57,686656,1,613400
8649,2,0 days 09:44:27.051480473,29327708,100,686658,1,135800
8649,4,0 days 09:44:27.051480473,29327712,100,686659,1,135800
8649,6,0 days 09:44:27.051480473,29327716,100,686660,1,135800
5029,2,0 days 09:44:27.105877994,26103423,17,686739,1,3738100
6835,2,0 days 09:44:27.507052014,26103983,24,686919,1,1265300
5268,2,0 days 09:44:27.661570460,26093059,100,686963,1,135000
8030,2,0 days 09:44:27.684787440,29357080,100,686966,1,465400
8039,2,0 days 09:44:27.868714970,29160912,100,687018,1,147100
1807,2,0 days 09:44:28.027412213,24092049,100,687175,1,312900
2197,2,0 days 09:44:28.279690190,24065965,100,687340,1,257900
1451,2,0 days 09:44:28.315088041,24076061,100,687367,1,208400
